,train_accuracy,train_loss,val_acc,val_loss
0,6.6874027993779155,0.20211431991256784,0.17036960978026783,15.59633027522936
1,20.995334370139968,0.15011053878819774,0.12976135245156944,29.357798165137616
2,33.592534992223946,0.11560915843880566,0.12103534401009935,28.440366972477065
3,42.61275272161742,0.10606811447054565,0.0879260487512711,49.54128440366973
4,50.38880248833593,0.09322365362944536,0.08680571766074645,52.29357798165138
5,51.944012441679625,0.0874251323762244,0.07646987525694961,55.96330275229358
6,56.14307931570762,0.07454188059129017,0.06862603305676661,58.71559633027523
7,60.80870917573873,0.06714346749971666,0.04952911171344442,68.80733944954129
8,68.11819595645412,0.05602741213645757,0.05594622542005066,63.30275229357799
9,69.36236391912908,0.05158948365303443,0.04841388092128509,76.1467889908257
10,65.78538102643857,0.057989717920312246,0.04748001804045581,77.06422018348624
11,72.16174183514775,0.0477070829731124,0.053041893681254955,71.55963302752293
12,74.33903576982893,0.04405815565660248,0.03358733544655896,77.9816513761468
13,78.0715396578538,0.038521638739720844,0.033069661997873846,81.65137614678899
14,78.38258164852255,0.03638315833467718,0.03754211100963278,79.81651376146789
15,76.98289269051322,0.03962890699528981,0.03765649327991206,77.9816513761468
16,79.47122861586314,0.037511092229727455,0.034745190941959346,82.56880733944955
17,79.31570762052877,0.03487412198149768,0.03123596502006601,80.73394495412845
18,83.67029548989113,0.027513328551504512,0.0343226376203222,82.56880733944955
19,85.53654743390358,0.02789938813698236,0.02249999440044438,88.9908256880734
20,81.64852255054433,0.03396202056070509,0.028739370747443732,79.81651376146789
21,85.69206842923795,0.023979325965626245,0.028866273000699664,82.56880733944955
22,84.75894245723173,0.027974610392172267,0.026733683610181195,83.4862385321101
23,87.24727838258164,0.02153332647831291,0.02604464297994561,84.40366972477065
24,85.38102643856921,0.02491304963178249,0.023972188729211825,85.3211009174312
25,87.71384136858475,0.020359693526711842,0.023172562753935474,88.07339449541286
26,90.04665629860031,0.01798559191113868,0.02391130388329882,88.07339449541286
27,89.5800933125972,0.01858327068492747,0.01995648436863488,88.07339449541286
28,89.42457231726283,0.018144772377902206,0.03316526948858838,81.65137614678899
29,87.09175738724727,0.020837019149845534,0.027905276062291696,86.23853211009175
30,89.73561430793157,0.021295214225400476,0.017746305281142575,89.90825688073394
31,89.73561430793157,0.01798737777938739,0.03143820467345212,81.65137614678899
32,90.97978227060653,0.017272066353917308,0.020632954639032346,86.23853211009175
33,92.53499222395023,0.013623364153861258,0.020978691996237555,88.07339449541286
34,92.6905132192846,0.014903508271575902,0.023990231984799062,88.07339449541286
35,88.80248833592535,0.019098300643230485,0.022862269312416743,85.3211009174312
36,91.91290824261276,0.013790008764059326,0.023398510975028396,84.40366972477065
37,94.86780715396579,0.010423342944999135,0.01879937591355875,89.90825688073394
38,93.93468118195956,0.011326211537951445,0.02302741621612409,86.23853211009175
39,94.09020217729393,0.00975999021598516,0.0305874276769544,81.65137614678899
40,92.37947122861586,0.013581825730218487,0.026664765124474098,87.1559633027523
41,94.71228615863141,0.010228382687129276,0.024635017465013977,88.07339449541286
42,93.00155520995334,0.01122214670584886,0.01878250325354961,91.74311926605505
43,93.46811819595645,0.010420352347994667,0.019038653906879074,89.90825688073394
44,94.71228615863141,0.009812845647172832,0.025042612618262614,87.1559633027523
45,95.80093312597201,0.007952063813701294,0.016331492008966043,93.57798165137615
46,95.3343701399689,0.008627723490936656,0.01783434595536748,88.9908256880734
47,95.80093312597201,0.007841763647872821,0.018157139933163965,88.9908256880734
48,96.73405909797823,0.006680943287654112,0.022601116824587552,92.6605504587156
49,95.64541213063764,0.0069678279572683586,0.02114360868383985,91.74311926605505
50,95.95645412130638,0.006909645887448063,0.028487445564445005,86.23853211009175
51,94.55676516329704,0.007822292898875744,0.016553502085558867,90.8256880733945
52,95.64541213063764,0.007662366717202157,0.015094494122430819,93.57798165137615
53,95.02332814930016,0.008636643577071593,0.013941233003631644,90.8256880733945
54,97.51166407465007,0.005036643133419066,0.0178903287464599,88.9908256880734
55,98.13374805598755,0.003896432508704358,0.014859041284530534,92.6605504587156
56,97.97822706065318,0.004222529728840428,0.018691491916638995,90.8256880733945
57,96.73405909797823,0.0060290654812154435,0.01756398595117648,88.9908256880734
58,95.95645412130638,0.006822886830413045,0.016348777133800566,90.8256880733945
59,95.02332814930016,0.007484308028272114,0.013004269211664112,92.6605504587156
60,97.66718506998444,0.004915392627935237,0.011248710018437389,95.41284403669725
61,98.28926905132192,0.0030527681591710535,0.012703356871364313,94.49541284403671
62,97.66718506998444,0.003993055799506709,0.012070513398753941,94.49541284403671
63,98.28926905132192,0.0032015476791509667,0.009055832042059767,96.33027522935781
64,98.60031104199066,0.0027518430985452413,0.010205162313143048,95.41284403669725
65,99.06687402799378,0.002596909708226126,0.0112048983659356,95.41284403669725
66,99.22239502332815,0.0024270156750015185,0.008620959287936535,92.6605504587156
67,99.22239502332815,0.00229972322047058,0.009219599383618307,93.57798165137615
68,98.60031104199066,0.002664088167273331,0.010342762933685145,92.6605504587156
69,99.53343701399689,0.0018742779942597285,0.00817236890418267,95.41284403669725
70,99.37791601866252,0.0016908100339066974,0.010214627968198662,95.41284403669725
