,train_accuracy,train_loss,val_acc,val_loss
0,8.709175738724728,0.19599861564754884,0.155407481237289,25.688073394495415
1,21.15085536547434,0.14887448121007085,0.13416503656894788,27.522935779816514
2,31.259720062208398,0.12730315128344213,0.12049288268483013,31.19266055045872
3,37.480559875583204,0.11100518314130199,0.09979216002543038,38.53211009174312
4,44.01244167962675,0.09297423841052256,0.07849735021591187,54.12844036697248
5,45.56765163297045,0.09199465257383617,0.08130993646219237,55.04587155963303
6,50.85536547433904,0.08480860174721915,0.0660946768358213,61.467889908256886
7,57.07620528771384,0.07387785249698217,0.05977165425589325,73.39449541284404
8,58.47589424572317,0.07179788056280156,0.06661793890349361,63.30275229357799
9,65.00777604976672,0.06231191986085467,0.06536687131321758,66.97247706422019
10,61.74183514774494,0.06404922724140932,0.06651316651510536,66.97247706422019
11,61.11975116640746,0.06974489910420882,0.05976440108150517,69.72477064220183
12,71.3841368584759,0.05484686224123182,0.05121742722091325,70.64220183486239
13,64.69673405909798,0.05706830997118498,0.06542637452073054,67.88990825688074
14,71.07309486780716,0.04883647243120066,0.059559590772751275,71.55963302752293
15,72.62830482115085,0.04921508507446776,0.0466667277003647,74.3119266055046
16,75.11664074650078,0.04577913606889882,0.03356409879452592,75.22935779816514
17,74.02799377916018,0.04551616959957461,0.03640578946936021,77.9816513761468
18,80.09331259720062,0.037073627322865864,0.04203662713733288,80.73394495412845
19,77.29393468118195,0.04215294096045324,0.04363970198762526,75.22935779816514
20,79.31570762052877,0.035414809109078224,0.031018069031041696,79.81651376146789
21,81.02643856920685,0.034017268458198795,0.031039318633735727,85.3211009174312
22,82.73716951788491,0.031676511580057874,0.028818336101846958,86.23853211009175
23,80.55987558320373,0.03169337302029226,0.036299126137287245,79.81651376146789
24,81.49300155520996,0.03334261205852681,0.029309427109333354,86.23853211009175
25,80.09331259720062,0.03784860492123415,0.037947059497920745,79.81651376146789
26,82.11508553654744,0.028306594440021187,0.03151723858686762,84.40366972477065
27,80.87091757387248,0.036733902712724815,0.033537962978039314,83.4862385321101
28,79.47122861586314,0.03337538997826643,0.029752148400752916,83.4862385321101
29,81.95956454121307,0.031841089633260135,0.032446540550354425,79.81651376146789
30,84.60342146189736,0.02782119795517825,0.03507761288126674,79.81651376146789
31,82.58164852255054,0.029535402186087464,0.02327992486844369,88.07339449541286
32,88.0248833592535,0.024222827022591053,0.023664971283816415,88.07339449541286
33,83.20373250388802,0.03136513816717068,0.02429836072506161,89.90825688073394
34,83.8258164852255,0.026928118156330026,0.017760654860133424,88.9908256880734
35,88.4914463452566,0.019402758943997497,0.024032918548365253,88.07339449541286
36,88.0248833592535,0.02060550621610778,0.022868830949888317,89.90825688073394
37,88.33592534992223,0.018782097403058553,0.03140198309487159,81.65137614678899
38,87.55832037325038,0.024021352880270817,0.02464053759334284,88.07339449541286
39,87.86936236391912,0.020802815249233185,0.020065285060383856,88.9908256880734
